ROK;PNA;GMINA;POWIAT;WOJEWODZTWO
2014;64-200;Wolsztyn;wolsztyński;wielkopolskie
2014;64-510;Wronki;szamotulski;wielkopolskie
2014;64-510;Wronki;szamotulski;wielkopolskie
2014;19-501;Gołdap;gołdapski;warmińsko-mazurskie
2014;88-322;Strzelno;mogileński;kujawsko-pomorskie
2014;63-308;Gizałki;pleszewski;wielkopolskie
2014;39-432;Gorzyce;tarnobrzeski;podkarpackie
2014;62-605;Koło;kolski;wielkopolskie
2014;24-300;Opole Lubelskie;opolski;lubelskie
2014;11-042;Jonkowo;olsztyński;warmińsko-mazurskie
2014;98-100;Łask;łaski;łódzkie
2014;26-650;Przytyk;radomski;mazowieckie
2014;84-352;Wicko;lęborski;pomorskie
2014;62-314;Września;wrzesiński;wielkopolskie
2014;62-300;Września;wrzesiński;wielkopolskie
2014;62-300;Września;wrzesiński;wielkopolskie
2014;62-320;Miłosław;wrzesiński;wielkopolskie
2014;62-330;Nekla;wrzesiński;wielkopolskie
2014;62-300;Września;wrzesiński;wielkopolskie
2014;62-313;Września;wrzesiński;wielkopolskie
2014;62-300;Września;wrzesiński;wielkopolskie
2014;76-100;Sławno;sławieński;zachodniopomorskie
2014;42-263;Poczesna;częstochowski;śląskie
2014;72-400;Kamień Pomorski;kamieński;zachodniopomorskie
2014;78-113;Dygowo;kołobrzeski;zachodniopomorskie
2014;67-400;Wschowa;wschowski;lubuskie
2014;67-400;Wschowa;wschowski;lubuskie
2014;26-660;Jedlińsk;radomski;mazowieckie
2014;56-300;Milicz;milicki;dolnośląskie
2014;63-402;Ostrów Wielkopolski;ostrowski;wielkopolskie
2014;77-326;Czarne;człuchowski;pomorskie
2014;08-140;Mordy;siedlecki;mazowieckie
2014;11-510;Wydminy;giżycki;warmińsko-mazurskie
2014;86-320;Łasin;grudziądzki;kujawsko-pomorskie
2014;97-425;Zelów;bełchatowski;łódzkie
2014;18-404;Łomża;łomżyński;podlaskie
2014;07-430;Myszyniec;ostrołęcki;mazowieckie
2014;88-300;Mogilno;mogileński;kujawsko-pomorskie
2014;42-290;Blachownia;częstochowski;śląskie
2014;22-205;Wyryki;włodawski;lubelskie
2014;89-300;Wyrzysk;pilski;wielkopolskie
2014;83-420;Liniewo;kościerski;pomorskie
2014;32-200;Gołcza;miechowski;małopolskie
2014;89-320;Wysoka;pilski;wielkopolskie
2014;34-105;Wadowice;wadowicki;małopolskie
2014;59-171;Przemków;polkowicki;dolnośląskie
2014;36-060;Głogów Małopolski;rzeszowski;podkarpackie
2014;26-500;Szydłowiec;szydłowiecki;mazowieckie
2014;72-410;Golczewo;kamieński;zachodniopomorskie
2014;38-100;Strzyżów;strzyżowski;podkarpackie
2014;99-300;Kutno;kutnowski;łódzkie
2014;23-145;Wysokie;lubelski;lubelskie
2014;19-314;Kalinowo;ełcki;warmińsko-mazurskie
2014;22-400;Zamość;zamojski;lubelskie
2014;62-511;Kramsk;koniński;wielkopolskie
2014;18-200;Wysokie Mazowieckie;wysokomazowiecki;podlaskie
2014;18-220;Czyżew;wysokomazowiecki;podlaskie
2014;18-208;Kulesze Kościelne;wysokomazowiecki;podlaskie
2014;18-210;Szepietowo;wysokomazowiecki;podlaskie
2014;18-200;Wysokie Mazowieckie;wysokomazowiecki;podlaskie
2014;89-100;Nakło nad Notecią;nakielski;kujawsko-pomorskie
2014;98-400;Wieruszów;wieruszowski;łódzkie
2014;37-722;Żurawica;przemyski;podkarpackie
2014;76-015;Manowo;koszaliński;zachodniopomorskie
2014;17-132;Wyszki;bielski;podlaskie
2014;07-200;Wyszków;wyszkowski;mazowieckie
2014;07-200;Wyszków;wyszkowski;mazowieckie
2014;07-201;Wyszków;wyszkowski;mazowieckie
2014;07-202;Wyszków;wyszkowski;mazowieckie
2014;27-530;Ożarów;opatowski;świętokrzyskie
2014;72-310;Płoty;gryficki;zachodniopomorskie
2014;09-450;Wyszogród;płocki;mazowieckie
2014;56-402;Oleśnica;oleśnicki;dolnośląskie
2014;18-214;Klukowo;wysokomazowiecki;podlaskie
2014;06-562;Stupsk;mławski;mazowieckie
2014;26-811;Wyśmierzyce;białobrzeski;mazowieckie
2014;26-807;Radzanów;białobrzeski;mazowieckie
2014;64-300;Nowy Tomyśl;nowotomyski;wielkopolskie
2014;26-011;Bodzentyn;kielecki;świętokrzyskie
2014;32-080;Zabierzów;krakowski;małopolskie
2014;32-080;Zabierzów;krakowski;małopolskie
2014;32-080;Zabierzów;krakowski;małopolskie
2014;32-080;Zabierzów;krakowski;małopolskie
2014;32-080;Zabierzów;krakowski;małopolskie
2014;32-081;Zabierzów;krakowski;małopolskie
2014;32-080;Zabierzów;krakowski;małopolskie
2014;32-006;Niepołomice;wielicki;małopolskie
2014;21-509;Kodeń;bialski;lubelskie
2014;16-060;Zabłudów;białostocki;podlaskie
2014;13-111;Janowiec Kościelny;nidzicki;warmińsko-mazurskie
2014;09-162;Naruszewo;płoński;mazowieckie
2014;74-200;Warnice;pyrzycki;zachodniopomorskie
2014;07-230;Zabrodzie;wyszkowski;mazowieckie
2014;41-801;Zabrze;Zabrze;śląskie
2014;41-806;Zabrze;Zabrze;śląskie
2014;41-817;Zabrze;Zabrze;śląskie
2014;41-818;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-807;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-808;Zabrze;Zabrze;śląskie
2014;41-821;Zabrze;Zabrze;śląskie
2014;41-814;Zabrze;Zabrze;śląskie
2014;41-804;Zabrze;Zabrze;śląskie
2014;41-812;Zabrze;Zabrze;śląskie
2014;41-822;Zabrze;Zabrze;śląskie
2014;41-802;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-803;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-800;Zabrze;Zabrze;śląskie
2014;41-805;Zabrze;Zabrze;śląskie
2014;41-806;Zabrze;Zabrze;śląskie
2014;41-809;Zabrze;Zabrze;śląskie
2014;41-807;Zabrze;Zabrze;śląskie
2014;41-808;Zabrze;Zabrze;śląskie
2014;41-813;Zabrze;Zabrze;śląskie
2014;41-815;Zabrze;Zabrze;śląskie
2014;41-819;Zabrze;Zabrze;śląskie
2014;41-820;Zabrze;Zabrze;śląskie
2014;41-851;Zabrze;Zabrze;śląskie
2014;22-463;Radecznica;zamojski;lubelskie
2014;64-800;Chodzież;chodzieski;wielkopolskie
2014;36-062;Trzebownisko;rzeszowski;podkarpackie
2014;32-354;Trzyciąż;olkuski;małopolskie
2014;99-232;Zadzim;poddębicki;łódzkie
2014;14-520;Lelkowo;braniewski;warmińsko-mazurskie
2014;24-313;Wilków;opolski;lubelskie
2014;26-050;Zagnańsk;kielecki;świętokrzyskie
2014;39-120;Sędziszów Małopolski;ropczycko-sędziszowski;podkarpackie
2014;76-251;Kobylnica;słupski;pomorskie
2014;62-410;Zagórów;słupecki;wielkopolskie
2014;62-406;Lądek;słupecki;wielkopolskie
2014;38-540;Zagórz;sanocki;podkarpackie
2014;38-543;Komańcza;sanocki;podkarpackie
2014;38-333;Gorlice;gorlicki;małopolskie
2014;32-555;Babice;chrzanowski;małopolskie
2014;37-230;Jawornik Polski;przeworski;podkarpackie
2014;22-304;Siennica Różana;krasnostawski;lubelskie
2014;21-080;Garbów;lubelski;lubelskie
2014;22-361;Rejowiec;chełmski;lubelskie
2014;26-921;Sieciechów;kozienicki;mazowieckie
2014;32-840;Zakliczyn;tarnowski;małopolskie
2014;37-470;Zaklików;stalowowolski;podkarpackie
2014;34-500;Zakopane;tatrzański;małopolskie
2014;34-503;Zakopane;tatrzański;małopolskie
2014;34-502;Zakopane;tatrzański;małopolskie
2014;34-504;Zakopane;tatrzański;małopolskie
2014;34-505;Zakopane;tatrzański;małopolskie
2014;34-500;Zakopane;tatrzański;małopolskie
2014;34-501;Zakopane;tatrzański;małopolskie
2014;34-500;Zakopane;tatrzański;małopolskie
2014;23-155;Zakrzew;lubelski;lubelskie
2014;26-652;Zakrzew;radomski;mazowieckie
2014;77-424;Zakrzewo;złotowski;wielkopolskie
2014;47-260;Polska Cerekiew;kędzierzyńsko-kozielski;opolskie
2014;23-213;Zakrzówek;kraśnicki;lubelskie
2014;07-438;Łyse;ostrołęcki;mazowieckie
2014;33-159;Ryglice;tarnowski;małopolskie
2014;26-681;Wierzbica;radomski;mazowieckie
2014;21-512;Zalesie;bialski;lubelskie
2014;05-540;Piaseczno;piaseczyński;mazowieckie
2014;89-200;Szubin;nakielski;kujawsko-pomorskie
2014;47-150;Leśnica;strzelecki;opolskie
2014;37-415;Zaleszany;stalowowolski;podkarpackie
2014;14-230;Zalewo;iławski;warmińsko-mazurskie
2014;98-335;Pątnów;wieluński;łódzkie
2014;16-040;Gródek;białostocki;podlaskie
2014;09-142;Załuski;płoński;mazowieckie
2014;38-500;Sanok;sanocki;podkarpackie
2014;18-302;Zambrów;zambrowski;podlaskie
2014;18-300;Zambrów;zambrowski;podlaskie
2014;18-300;Kołaki Kościelne;zambrowski;podlaskie
2014;18-312;Rutki;zambrowski;podlaskie
2014;18-305;Szumowo;zambrowski;podlaskie
2014;18-300;Zambrów;zambrowski;podlaskie
2014;18-301;Zambrów;zambrowski;podlaskie
2014;22-407;Zamość;Zamość;lubelskie
2014;22-400;Zamość;Zamość;lubelskie
2014;22-400;Zamość;Zamość;lubelskie
2014;22-400;Zamość;Zamość;lubelskie
2014;22-401;Zamość;Zamość;lubelskie
2014;22-402;Zamość;Zamość;lubelskie
2014;22-402;Zamość;Zamość;lubelskie
2014;22-403;Zamość;Zamość;lubelskie
2014;22-404;Zamość;Zamość;lubelskie
2014;22-405;Zamość;Zamość;lubelskie
2014;22-406;Zamość;Zamość;lubelskie
2014;22-410;Zamość;Zamość;lubelskie
2014;89-200;Szubin;nakielski;kujawsko-pomorskie
2014;77-130;Lipnica;bytowski;pomorskie
2014;98-161;Zapolice;zduńskowolski;łódzkie
2014;06-333;Chorzele;przasnyski;mazowieckie
2014;07-323;Zaręby Kościelne;ostrowski;mazowieckie
2014;38-530;Zarszyn;sanocki;podkarpackie
2014;34-328;Łodygowice;żywiecki;śląskie
2014;37-400;Nisko;niżański;podkarpackie
2014;37-205;Zarzecze;przeworski;podkarpackie
2014;36-040;Boguchwała;rzeszowski;podkarpackie
2014;18-500;Kolno;kolneński;podlaskie
2014;39-209;Żyraków;dębicki;podkarpackie
2014;19-114;Krypno;moniecki;podlaskie
2014;32-640;Zator;oświęcimski;małopolskie
2014;07-217;Zatory;pułtuski;mazowieckie
2014;22-400;Zamość;zamojski;lubelskie
2014;47-442;Nędza;raciborski;śląskie
2014;22-360;Rejowiec;chełmski;lubelskie
2014;47-120;Zawadzkie;strzelecki;opolskie
2014;47-110;Kolonowskie;strzelecki;opolskie
2014;27-630;Zawichost;sandomierski;świętokrzyskie
2014;59-970;Zawidów;zgorzelecki;dolnośląskie
2014;09-226;Zawidz;sierpecki;mazowieckie
2014;21-076;Spiczyn;łęczyński;lubelskie
2014;42-401;Zawiercie;zawierciański;śląskie
2014;42-400;Zawiercie;zawierciański;śląskie
2014;42-400;Zawiercie;zawierciański;śląskie
2014;42-400;Zawiercie;zawierciański;śląskie
2014;42-400;Zawiercie;zawierciański;śląskie
2014;42-403;Zawiercie;zawierciański;śląskie
2014;42-403;Zawiercie;zawierciański;śląskie
2014;34-222;Zawoja;suski;małopolskie
2014;18-105;Suraż;białostocki;podlaskie
2014;34-521;Poronin;tatrzański;małopolskie
2014;05-095;Ząbki;wołomiński;mazowieckie
2014;05-098;Ząbki;wołomiński;mazowieckie
2014;05-091;Ząbki;wołomiński;mazowieckie
2014;05-091;Ząbki;wołomiński;mazowieckie
2014;05-093;Ząbki;wołomiński;mazowieckie
2014;57-200;Ząbkowice Śląskie;ząbkowicki;dolnośląskie
2014;57-200;Ząbkowice Śląskie;ząbkowicki;dolnośląskie
2014;57-256;Bardo;ząbkowicki;dolnośląskie
2014;57-200;Ząbkowice Śląskie;ząbkowicki;dolnośląskie
2014;57-201;Ząbkowice Śląskie;ząbkowicki;dolnośląskie
2014;14-241;Iława;iławski;warmińsko-mazurskie
2014;09-230;Bielsk;płocki;mazowieckie
2014;66-210;Zbąszynek;świebodziński;lubuskie
2014;64-360;Zbąszyń;nowotomyski;wielkopolskie
2014;64-360;Zbąszyń;nowotomyski;wielkopolskie
2014;87-305;Zbiczno;brodnicki;kujawsko-pomorskie
2014;62-820;Stawiszyn;kaliski;wielkopolskie
2014;83-210;Zblewo;starogardzki;pomorskie
2014;28-103;Busko-Zdrój;buski;świętokrzyskie
2014;18-416;Zbójna;łomżyński;podlaskie
2014;18-413;Miastkowo;łomżyński;podlaskie
2014;18-414;Nowogród;łomżyński;podlaskie
2014;87-645;Zbójno;golubsko-dobrzyński;kujawsko-pomorskie
2014;42-674;Zbrosławice;tarnogórski;śląskie
2014;08-106;Zbuczyn;siedlecki;mazowieckie
2014;37-415;Zaleszany;stalowowolski;podkarpackie
2014;64-833;Margonin;chodzieski;wielkopolskie
2014;78-640;Tuczno;wałecki;zachodniopomorskie
2014;89-505;Cekcyn;tucholski;kujawsko-pomorskie
2014;63-760;Zduny;krotoszyński;wielkopolskie
2014;99-440;Zduny;łowicki;łódzkie
2014;98-220;Zduńska Wola;zduńskowolski;łódzkie
2014;98-220;Zduńska Wola;zduńskowolski;łódzkie
2014;98-222;Zduńska Wola;zduńskowolski;łódzkie
2014;98-220;Zduńska Wola;zduńskowolski;łódzkie
2014;98-230;Zduńska Wola;zduńskowolski;łódzkie
2014;98-231;Zduńska Wola;zduńskowolski;łódzkie
2014;98-220;Zduńska Wola;zduńskowolski;łódzkie
2014;39-310;Radomyśl Wielki;mielecki;podkarpackie
2014;46-310;Gorzów Śląski;oleski;opolskie
2014;37-470;Zaklików;stalowowolski;podkarpackie
2014;47-330;Zdzieszowice;krapkowicki;opolskie
2014;23-303;Godziszów;janowski;lubelskie
2014;06-330;Chorzele;przasnyski;mazowieckie
2014;43-410;Zebrzydowice;cieszyński;śląskie
2014;64-810;Kaczory;pilski;wielkopolskie
2014;87-140;Chełmża;toruński;kujawsko-pomorskie
2014;83-240;Lubichowo;starogardzki;pomorskie
2014;11-510;Wydminy;giżycki;warmińsko-mazurskie
2014;97-425;Zelów;bełchatowski;łódzkie
2014;97-403;Drużbice;bełchatowski;łódzkie
2014;11-730;Mikołajki;mrągowski;warmińsko-mazurskie
2014;21-404;Trzebieszów;łukowski;lubelskie
2014;64-310;Lwówek;nowotomyski;wielkopolskie
2014;95-104;Zgierz;zgierski;łódzkie
2014;95-105;Zgierz;zgierski;łódzkie
2014;95-106;Zgierz;zgierski;łódzkie
2014;95-100;Zgierz;zgierski;łódzkie
2014;95-001;Zgierz;zgierski;łódzkie
2014;95-073;Zgierz;zgierski;łódzkie
2014;95-002;Zgierz;zgierski;łódzkie
2014;95-103;Zgierz;zgierski;łódzkie
2014;95-102;Zgierz;zgierski;łódzkie
2014;95-101;Zgierz;zgierski;łódzkie
2014;95-110;Zgierz;zgierski;łódzkie
2014;36-046;Boguchwała;rzeszowski;podkarpackie
2014;87-890;Lubraniec;włocławski;kujawsko-pomorskie
2014;59-900;Zgorzelec;zgorzelecki;dolnośląskie
2014;59-900;Zgorzelec;zgorzelecki;dolnośląskie
2014;59-900;Zgorzelec;zgorzelecki;dolnośląskie
2014;59-975;Sulików;zgorzelecki;dolnośląskie
2014;59-901;Zgorzelec;zgorzelecki;dolnośląskie
2014;59-902;Zgorzelec;zgorzelecki;dolnośląskie
2014;59-903;Zgorzelec;zgorzelecki;dolnośląskie
2014;39-308;Radomyśl Wielki;mielecki;podkarpackie
2014;73-240;Bierzwnik;choszczeński;zachodniopomorskie
2014;06-405;Krasne;przasnyski;mazowieckie
2014;65-019;Zielona Góra;Zielona Góra;lubuskie
2014;65-534;Zielona Góra;Zielona Góra;lubuskie
2014;65-268;Zielona Góra;Zielona Góra;lubuskie
2014;65-411;Zielona Góra;Zielona Góra;lubuskie
2014;65-001;Zielona Góra;Zielona Góra;lubuskie
2014;65-901;Zielona Góra;Zielona Góra;lubuskie
2014;65-001;Zielona Góra;zielonogórski;lubuskie
2014;65-900;Zielona Góra;Zielona Góra;lubuskie
2014;66-015;Zielona Góra;zielonogórski;lubuskie
2014;65-129;Zielona Góra;Zielona Góra;lubuskie
2014;65-431;Zielona Góra;Zielona Góra;lubuskie
2014;65-903;Zielona Góra;Zielona Góra;lubuskie
2014;65-424;Zielona Góra;Zielona Góra;lubuskie
2014;65-904;Zielona Góra;Zielona Góra;lubuskie
2014;65-182;Zielona Góra;Zielona Góra;lubuskie
2014;65-905;Zielona Góra;Zielona Góra;lubuskie
2014;65-514;Zielona Góra;Zielona Góra;lubuskie
2014;65-906;Zielona Góra;Zielona Góra;lubuskie
2014;65-061;Zielona Góra;Zielona Góra;lubuskie
2014;65-908;Zielona Góra;Zielona Góra;lubuskie
2014;65-061;Zielona Góra;Zielona Góra;lubuskie
2014;65-613;Zielona Góra;Zielona Góra;lubuskie
2014;65-909;Zielona Góra;Zielona Góra;lubuskie
2014;65-636;Zielona Góra;Zielona Góra;lubuskie
2014;65-910;Zielona Góra;Zielona Góra;lubuskie
2014;65-385;Zielona Góra;Zielona Góra;lubuskie
2014;65-912;Zielona Góra;Zielona Góra;lubuskie
2014;65-548;Zielona Góra;Zielona Góra;lubuskie
2014;65-913;Zielona Góra;Zielona Góra;lubuskie
2014;66-004;Zielona Góra;zielonogórski;lubuskie
2014;66-003;Zabór;zielonogórski;lubuskie
2014;65-120;Zielona Góra;Zielona Góra;lubuskie
2014;65-152;Zielona Góra;Zielona Góra;lubuskie
2014;65-900;Zielona Góra;Zielona Góra;lubuskie
2014;09-311;Kuczbork-Osada;żuromiński;mazowieckie
2014;16-400;Suwałki;suwalski;podlaskie
2014;05-220;Zielonka;wołomiński;mazowieckie
2014;05-220;Zielonka;wołomiński;mazowieckie
2014;14-400;Pasłęk;elbląski;warmińsko-mazurskie
2014;32-087;Zielonki;krakowski;małopolskie
2014;32-087;Zielonki;krakowski;małopolskie
2014;09-305;Lubowidz;żuromiński;mazowieckie
2014;57-220;Ziębice;ząbkowicki;dolnośląskie
2014;57-220;Ziębice;ząbkowicki;dolnośląskie
2014;62-020;Kleszczewo;poznański;wielkopolskie
2014;47-143;Ujazd;strzelecki;opolskie
2014;99-440;Zduny;łowicki;łódzkie
2014;87-134;Zławieś Wielka;toruński;kujawsko-pomorskie
2014;87-133;Zławieś Wielka;toruński;kujawsko-pomorskie
2014;78-519;Złocieniec;drawski;zachodniopomorskie
2014;78-520;Złocieniec;drawski;zachodniopomorskie
2014;78-530;Wierzchowo;drawski;zachodniopomorskie
2014;33-370;Muszyna;nowosądecki;małopolskie
2014;98-270;Złoczew;sieradzki;łódzkie
2014;32-860;Czchów;brzeski;małopolskie
2014;28-425;Złota;pińczowski;świętokrzyskie
2014;68-201;Żary;żarski;lubuskie
2014;28-366;Małogoszcz;jędrzejowski;świętokrzyskie
2014;88-180;Złotniki Kujawskie;inowrocławski;kujawsko-pomorskie
2014;16-071;Choroszcz;białostocki;podlaskie
2014;59-500;Złotoryja;złotoryjski;dolnośląskie
2014;59-500;Złotoryja;złotoryjski;dolnośląskie
2014;59-500;Złotoryja;złotoryjski;dolnośląskie
2014;59-500;Pielgrzymka;złotoryjski;dolnośląskie
2014;59-516;Zagrodno;złotoryjski;dolnośląskie
2014;59-500;Złotoryja;złotoryjski;dolnośląskie
2014;14-260;Lubawa;iławski;warmińsko-mazurskie
2014;77-400;Złotów;złotowski;wielkopolskie
2014;77-420;Lipka;złotowski;wielkopolskie
2014;77-416;Tarnówka;złotowski;wielkopolskie
2014;77-400;Złotów;złotowski;wielkopolskie
2014;77-400;Złotów;złotowski;wielkopolskie
2014;55-106;Zawonia;trzebnicki;dolnośląskie
2014;21-014;Łęczna;łęczyński;lubelskie
2014;38-457;Chorkówka;krośnieński;podkarpackie
2014;22-435;Komarów-Osada;zamojski;lubelskie
2014;34-484;Jabłonka;nowotarski;małopolskie
2014;48-100;Głubczyce;głubczycki;opolskie
2014;34-370;Rajcza;żywiecki;śląskie
2014;84-210;Choczewo;wejherowski;pomorskie
2014;66-542;Zwierzyn;strzelecko-drezdenecki;lubuskie
2014;22-470;Zwierzyniec;zamojski;lubelskie
2014;16-200;Dąbrowa Białostocka;sokólski;podlaskie
2014;26-700;Zwoleń;zwoleński;mazowieckie
2014;26-713;Kazanów;zwoleński;mazowieckie
2014;26-706;Tczów;zwoleński;mazowieckie
2014;26-700;Zwoleń;zwoleński;mazowieckie
2014;09-500;Gostynin;gostyniński;mazowieckie
2014;14-300;Morąg;ostródzki;warmińsko-mazurskie
2014;96-321;Żabia Wola;grodziski;mazowieckie
2014;19-520;Banie Mazurskie;gołdapski;warmińsko-mazurskie
2014;13-220;Rybno;działdowski;warmińsko-mazurskie
2014;34-350;Węgierska Górka;żywiecki;śląskie
2014;33-240;Żabno;tarnowski;małopolskie
2014;33-132;Żabno;tarnowski;małopolskie
2014;33-131;Żabno;tarnowski;małopolskie
2014;74-200;Pyrzyce;pyrzycki;zachodniopomorskie
2014;68-100;Żagań;żagański;lubuskie
2014;68-100;Brzeźnica;żagański;lubuskie
2014;68-100;Przewóz;żarski;lubuskie
2014;68-100;Wymiarki;żagański;lubuskie
2014;68-101;Żagań;żagański;lubuskie
2014;68-103;Żagań;żagański;lubuskie
2014;89-500;Kęsowo;tucholski;kujawsko-pomorskie
2014;87-522;Brzuze;rypiński;kujawsko-pomorskie
2014;42-310;Żarki;myszkowski;śląskie
2014;84-110;Krokowa;pucki;pomorskie
2014;42-439;Żarnowiec;zawierciański;śląskie
2014;72-111;Stepnica;goleniowski;zachodniopomorskie
2014;16-300;Augustów;augustowski;podlaskie
2014;26-330;Żarnów;opoczyński;łódzkie
2014;26-333;Paradyż;opoczyński;łódzkie
2014;58-130;Żarów;świdnicki;dolnośląskie
2014;39-310;Radomyśl Wielki;mielecki;podkarpackie
2014;59-900;Zgorzelec;zgorzelecki;dolnośląskie
2014;68-202;Żary;żarski;lubuskie
2014;68-200;Żary;żarski;lubuskie
2014;68-200;Żary;żarski;lubuskie
2014;68-200;Żary;żarski;lubuskie
2014;68-213;Lipinki Łużyckie;żarski;lubuskie
2014;68-200;Tuplice;żarski;lubuskie
2014;68-200;Żary;żarski;lubuskie
2014;68-203;Żary;żarski;lubuskie
2014;26-420;Nowe Miasto nad Pilicą;grójecki;mazowieckie
2014;62-708;Malanów;turecki;wielkopolskie
2014;63-304;Czermin;pleszewski;wielkopolskie
2014;32-731;Żegocina;bocheński;małopolskie
2014;62-817;Żelazków;kaliski;wielkopolskie
2014;57-361;Kłodzko;kłodzki;dolnośląskie
2014;97-226;Żelechlinek;tomaszowski;łódzkie
2014;74-121;Widuchowa;gryfiński;zachodniopomorskie
2014;08-430;Żelechów;garwoliński;mazowieckie
2014;62-100;Wągrowiec;wągrowiecki;wielkopolskie
2014;64-763;Krzyż Wielkopolski;czarnkowsko-trzcianecki;wielkopolskie
2014;42-470;Siewierz;będziński;śląskie
2014;84-122;Puck;pucki;pomorskie
2014;63-210;Żerków;jarociński;wielkopolskie
2014;44-144;Pilchowice;gliwicki;śląskie
2014;21-570;Drelów;bialski;lubelskie
2014;47-120;Zawadzkie;strzelecki;opolskie
2014;55-140;Żmigród;trzebnicki;dolnośląskie
2014;55-140;Prusice;trzebnicki;dolnośląskie
2014;22-114;Żmudź;chełmski;lubelskie
2014;22-113;Kamień;chełmski;lubelskie
2014;88-400;Żnin;żniński;kujawsko-pomorskie
2014;88-402;Żnin;żniński;kujawsko-pomorskie
2014;88-400;Żnin;żniński;kujawsko-pomorskie
2014;37-751;Bircza;przemyski;podkarpackie
2014;37-110;Żołynia;łańcucki;podkarpackie
2014;76-220;Główczyce;słupski;pomorskie
2014;44-249;Żory;Żory;śląskie
2014;44-240;Żory;Żory;śląskie
2014;44-243;Żory;Żory;śląskie
2014;44-240;Żory;Żory;śląskie
2014;44-240;Żory;Żory;śląskie
2014;44-245;Żory;Żory;śląskie
2014;44-240;Żory;Żory;śląskie
2014;44-241;Żory;Żory;śląskie
2014;44-240;Żory;Żory;śląskie
2014;44-247;Żory;Żory;śląskie
2014;44-240;Żory;Żory;śląskie
2014;44-244;Żory;Żory;śląskie
2014;44-244;Żory;Żory;śląskie
2014;22-335;Żółkiewka;krasnostawski;lubelskie
2014;78-400;Szczecinek;szczecinecki;zachodniopomorskie
2014;83-337;Żukowo;kartuski;pomorskie
2014;83-338;Żukowo;kartuski;pomorskie
2014;83-330;Żukowo;kartuski;pomorskie
2014;76-100;Sławno;sławieński;zachodniopomorskie
2014;82-440;Dzierzgoń;sztumski;pomorskie
2014;32-306;Olkusz;olkuski;małopolskie
2014;37-710;Żurawica;przemyski;podkarpackie
