Kod;Nazwa;Miesiące;Wyszczególnienie;Rok;Wartosc;Jednostka miary;Atrybut
1808000;Powiat leżajski;luty;stopa bezrobocia rejestrowanego;2016;18,1;%;
1808000;Powiat leżajski;luty;stopa bezrobocia rejestrowanego;2017;15,9;%;
1808000;Powiat leżajski;marzec;stopa bezrobocia rejestrowanego;2014;19,9;%;
1808000;Powiat leżajski;marzec;stopa bezrobocia rejestrowanego;2015;18,8;%;
1808000;Powiat leżajski;marzec;stopa bezrobocia rejestrowanego;2016;17,9;%;
1808000;Powiat leżajski;marzec;stopa bezrobocia rejestrowanego;2017;15;%;
1808000;Powiat leżajski;kwiecień;stopa bezrobocia rejestrowanego;2014;19,1;%;
1808000;Powiat leżajski;kwiecień;stopa bezrobocia rejestrowanego;2015;18,4;%;
1808000;Powiat leżajski;kwiecień;stopa bezrobocia rejestrowanego;2016;17;%;
1808000;Powiat leżajski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;maj;stopa bezrobocia rejestrowanego;2014;18;%;
1808000;Powiat leżajski;maj;stopa bezrobocia rejestrowanego;2015;17,6;%;
1808000;Powiat leżajski;maj;stopa bezrobocia rejestrowanego;2016;16,5;%;
1808000;Powiat leżajski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;czerwiec;stopa bezrobocia rejestrowanego;2014;17,8;%;
1808000;Powiat leżajski;czerwiec;stopa bezrobocia rejestrowanego;2015;16,8;%;
1808000;Powiat leżajski;czerwiec;stopa bezrobocia rejestrowanego;2016;16,1;%;
1808000;Powiat leżajski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;lipiec;stopa bezrobocia rejestrowanego;2014;18,3;%;
1808000;Powiat leżajski;lipiec;stopa bezrobocia rejestrowanego;2015;16,7;%;
1808000;Powiat leżajski;lipiec;stopa bezrobocia rejestrowanego;2016;16,1;%;
1808000;Powiat leżajski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;sierpień;stopa bezrobocia rejestrowanego;2014;17,9;%;
1808000;Powiat leżajski;sierpień;stopa bezrobocia rejestrowanego;2015;16,8;%;
1808000;Powiat leżajski;sierpień;stopa bezrobocia rejestrowanego;2016;16,3;%;
1808000;Powiat leżajski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;wrzesień;stopa bezrobocia rejestrowanego;2014;17,8;%;
1808000;Powiat leżajski;wrzesień;stopa bezrobocia rejestrowanego;2015;16,5;%;
1808000;Powiat leżajski;wrzesień;stopa bezrobocia rejestrowanego;2016;15,6;%;
1808000;Powiat leżajski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;październik;stopa bezrobocia rejestrowanego;2014;17,8;%;
1808000;Powiat leżajski;październik;stopa bezrobocia rejestrowanego;2015;16,5;%;
1808000;Powiat leżajski;październik;stopa bezrobocia rejestrowanego;2016;15,3;%;
1808000;Powiat leżajski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;listopad;stopa bezrobocia rejestrowanego;2014;18,2;%;
1808000;Powiat leżajski;listopad;stopa bezrobocia rejestrowanego;2015;16,9;%;
1808000;Powiat leżajski;listopad;stopa bezrobocia rejestrowanego;2016;15,4;%;
1808000;Powiat leżajski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1808000;Powiat leżajski;grudzień;stopa bezrobocia rejestrowanego;2014;18,9;%;
1808000;Powiat leżajski;grudzień;stopa bezrobocia rejestrowanego;2015;17,4;%;
1808000;Powiat leżajski;grudzień;stopa bezrobocia rejestrowanego;2016;15,7;%;
1808000;Powiat leżajski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;styczeń;stopa bezrobocia rejestrowanego;2014;18,4;%;
1809000;Powiat lubaczowski;styczeń;stopa bezrobocia rejestrowanego;2015;16,6;%;
1809000;Powiat lubaczowski;styczeń;stopa bezrobocia rejestrowanego;2016;14,5;%;
1809000;Powiat lubaczowski;styczeń;stopa bezrobocia rejestrowanego;2017;12,5;%;
1809000;Powiat lubaczowski;luty;stopa bezrobocia rejestrowanego;2014;18,1;%;
1809000;Powiat lubaczowski;luty;stopa bezrobocia rejestrowanego;2015;16,6;%;
1809000;Powiat lubaczowski;luty;stopa bezrobocia rejestrowanego;2016;14,5;%;
1809000;Powiat lubaczowski;luty;stopa bezrobocia rejestrowanego;2017;12,4;%;
1809000;Powiat lubaczowski;marzec;stopa bezrobocia rejestrowanego;2014;17,2;%;
1809000;Powiat lubaczowski;marzec;stopa bezrobocia rejestrowanego;2015;16,1;%;
1809000;Powiat lubaczowski;marzec;stopa bezrobocia rejestrowanego;2016;13,7;%;
1809000;Powiat lubaczowski;marzec;stopa bezrobocia rejestrowanego;2017;11,4;%;
1809000;Powiat lubaczowski;kwiecień;stopa bezrobocia rejestrowanego;2014;15,8;%;
1809000;Powiat lubaczowski;kwiecień;stopa bezrobocia rejestrowanego;2015;14,9;%;
1809000;Powiat lubaczowski;kwiecień;stopa bezrobocia rejestrowanego;2016;12,3;%;
1809000;Powiat lubaczowski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;maj;stopa bezrobocia rejestrowanego;2014;14,8;%;
1809000;Powiat lubaczowski;maj;stopa bezrobocia rejestrowanego;2015;14;%;
1809000;Powiat lubaczowski;maj;stopa bezrobocia rejestrowanego;2016;11,8;%;
1809000;Powiat lubaczowski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;czerwiec;stopa bezrobocia rejestrowanego;2014;14,2;%;
1809000;Powiat lubaczowski;czerwiec;stopa bezrobocia rejestrowanego;2015;13,4;%;
1809000;Powiat lubaczowski;czerwiec;stopa bezrobocia rejestrowanego;2016;11,4;%;
1809000;Powiat lubaczowski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;lipiec;stopa bezrobocia rejestrowanego;2014;14,4;%;
1809000;Powiat lubaczowski;lipiec;stopa bezrobocia rejestrowanego;2015;12,8;%;
1809000;Powiat lubaczowski;lipiec;stopa bezrobocia rejestrowanego;2016;11,2;%;
1809000;Powiat lubaczowski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;sierpień;stopa bezrobocia rejestrowanego;2014;14,6;%;
1809000;Powiat lubaczowski;sierpień;stopa bezrobocia rejestrowanego;2015;12,9;%;
1809000;Powiat lubaczowski;sierpień;stopa bezrobocia rejestrowanego;2016;11,3;%;
1809000;Powiat lubaczowski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;wrzesień;stopa bezrobocia rejestrowanego;2014;14,4;%;
1809000;Powiat lubaczowski;wrzesień;stopa bezrobocia rejestrowanego;2015;12,4;%;
1809000;Powiat lubaczowski;wrzesień;stopa bezrobocia rejestrowanego;2016;11,1;%;
1809000;Powiat lubaczowski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;październik;stopa bezrobocia rejestrowanego;2014;14,8;%;
1809000;Powiat lubaczowski;październik;stopa bezrobocia rejestrowanego;2015;12,8;%;
1809000;Powiat lubaczowski;październik;stopa bezrobocia rejestrowanego;2016;11,3;%;
1809000;Powiat lubaczowski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;listopad;stopa bezrobocia rejestrowanego;2014;15,5;%;
1809000;Powiat lubaczowski;listopad;stopa bezrobocia rejestrowanego;2015;13,3;%;
1809000;Powiat lubaczowski;listopad;stopa bezrobocia rejestrowanego;2016;11,5;%;
1809000;Powiat lubaczowski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1809000;Powiat lubaczowski;grudzień;stopa bezrobocia rejestrowanego;2014;15,9;%;
1809000;Powiat lubaczowski;grudzień;stopa bezrobocia rejestrowanego;2015;13,8;%;
1809000;Powiat lubaczowski;grudzień;stopa bezrobocia rejestrowanego;2016;12;%;
1809000;Powiat lubaczowski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;styczeń;stopa bezrobocia rejestrowanego;2014;20,6;%;
1810000;Powiat łańcucki;styczeń;stopa bezrobocia rejestrowanego;2015;18,8;%;
1810000;Powiat łańcucki;styczeń;stopa bezrobocia rejestrowanego;2016;15,6;%;
1810000;Powiat łańcucki;styczeń;stopa bezrobocia rejestrowanego;2017;15,1;%;
1810000;Powiat łańcucki;luty;stopa bezrobocia rejestrowanego;2014;20,3;%;
1810000;Powiat łańcucki;luty;stopa bezrobocia rejestrowanego;2015;18,7;%;
1810000;Powiat łańcucki;luty;stopa bezrobocia rejestrowanego;2016;15,5;%;
1810000;Powiat łańcucki;luty;stopa bezrobocia rejestrowanego;2017;14,9;%;
1810000;Powiat łańcucki;marzec;stopa bezrobocia rejestrowanego;2014;19,5;%;
1810000;Powiat łańcucki;marzec;stopa bezrobocia rejestrowanego;2015;17,9;%;
1810000;Powiat łańcucki;marzec;stopa bezrobocia rejestrowanego;2016;15;%;
1810000;Powiat łańcucki;marzec;stopa bezrobocia rejestrowanego;2017;13,9;%;
1810000;Powiat łańcucki;kwiecień;stopa bezrobocia rejestrowanego;2014;18,9;%;
1810000;Powiat łańcucki;kwiecień;stopa bezrobocia rejestrowanego;2015;17;%;
1810000;Powiat łańcucki;kwiecień;stopa bezrobocia rejestrowanego;2016;14,2;%;
1810000;Powiat łańcucki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;maj;stopa bezrobocia rejestrowanego;2014;18,2;%;
1810000;Powiat łańcucki;maj;stopa bezrobocia rejestrowanego;2015;15,8;%;
1810000;Powiat łańcucki;maj;stopa bezrobocia rejestrowanego;2016;13,4;%;
1810000;Powiat łańcucki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;czerwiec;stopa bezrobocia rejestrowanego;2014;18;%;
1810000;Powiat łańcucki;czerwiec;stopa bezrobocia rejestrowanego;2015;14,4;%;
1810000;Powiat łańcucki;czerwiec;stopa bezrobocia rejestrowanego;2016;12,9;%;
1810000;Powiat łańcucki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;lipiec;stopa bezrobocia rejestrowanego;2014;18;%;
1810000;Powiat łańcucki;lipiec;stopa bezrobocia rejestrowanego;2015;14,4;%;
1810000;Powiat łańcucki;lipiec;stopa bezrobocia rejestrowanego;2016;12,8;%;
1810000;Powiat łańcucki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;sierpień;stopa bezrobocia rejestrowanego;2014;18,3;%;
1810000;Powiat łańcucki;sierpień;stopa bezrobocia rejestrowanego;2015;14,3;%;
1810000;Powiat łańcucki;sierpień;stopa bezrobocia rejestrowanego;2016;13,7;%;
1810000;Powiat łańcucki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;wrzesień;stopa bezrobocia rejestrowanego;2014;17,6;%;
1810000;Powiat łańcucki;wrzesień;stopa bezrobocia rejestrowanego;2015;14,1;%;
1810000;Powiat łańcucki;wrzesień;stopa bezrobocia rejestrowanego;2016;13,4;%;
1810000;Powiat łańcucki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;październik;stopa bezrobocia rejestrowanego;2014;17,7;%;
1810000;Powiat łańcucki;październik;stopa bezrobocia rejestrowanego;2015;14,2;%;
1810000;Powiat łańcucki;październik;stopa bezrobocia rejestrowanego;2016;13,3;%;
1810000;Powiat łańcucki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;listopad;stopa bezrobocia rejestrowanego;2014;18;%;
1810000;Powiat łańcucki;listopad;stopa bezrobocia rejestrowanego;2015;14,6;%;
1810000;Powiat łańcucki;listopad;stopa bezrobocia rejestrowanego;2016;13,9;%;
1810000;Powiat łańcucki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1810000;Powiat łańcucki;grudzień;stopa bezrobocia rejestrowanego;2014;18,2;%;
1810000;Powiat łańcucki;grudzień;stopa bezrobocia rejestrowanego;2015;15;%;
1810000;Powiat łańcucki;grudzień;stopa bezrobocia rejestrowanego;2016;14,5;%;
1810000;Powiat łańcucki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;styczeń;stopa bezrobocia rejestrowanego;2014;12;%;
1811000;Powiat mielecki;styczeń;stopa bezrobocia rejestrowanego;2015;11,3;%;
1811000;Powiat mielecki;styczeń;stopa bezrobocia rejestrowanego;2016;11;%;
1811000;Powiat mielecki;styczeń;stopa bezrobocia rejestrowanego;2017;7,6;%;
1811000;Powiat mielecki;luty;stopa bezrobocia rejestrowanego;2014;11,9;%;
1811000;Powiat mielecki;luty;stopa bezrobocia rejestrowanego;2015;11,3;%;
1811000;Powiat mielecki;luty;stopa bezrobocia rejestrowanego;2016;10,7;%;
1811000;Powiat mielecki;luty;stopa bezrobocia rejestrowanego;2017;7,4;%;
1811000;Powiat mielecki;marzec;stopa bezrobocia rejestrowanego;2014;11,5;%;
1811000;Powiat mielecki;marzec;stopa bezrobocia rejestrowanego;2015;11;%;
1811000;Powiat mielecki;marzec;stopa bezrobocia rejestrowanego;2016;10,1;%;
1811000;Powiat mielecki;marzec;stopa bezrobocia rejestrowanego;2017;7,1;%;
1811000;Powiat mielecki;kwiecień;stopa bezrobocia rejestrowanego;2014;10,9;%;
1811000;Powiat mielecki;kwiecień;stopa bezrobocia rejestrowanego;2015;10,6;%;
1811000;Powiat mielecki;kwiecień;stopa bezrobocia rejestrowanego;2016;9,5;%;
1811000;Powiat mielecki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;maj;stopa bezrobocia rejestrowanego;2014;10,7;%;
1811000;Powiat mielecki;maj;stopa bezrobocia rejestrowanego;2015;10,2;%;
1811000;Powiat mielecki;maj;stopa bezrobocia rejestrowanego;2016;9,1;%;
1811000;Powiat mielecki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;czerwiec;stopa bezrobocia rejestrowanego;2014;10,6;%;
1811000;Powiat mielecki;czerwiec;stopa bezrobocia rejestrowanego;2015;9,9;%;
1811000;Powiat mielecki;czerwiec;stopa bezrobocia rejestrowanego;2016;8,8;%;
1811000;Powiat mielecki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;lipiec;stopa bezrobocia rejestrowanego;2014;10,8;%;
1811000;Powiat mielecki;lipiec;stopa bezrobocia rejestrowanego;2015;10;%;
1811000;Powiat mielecki;lipiec;stopa bezrobocia rejestrowanego;2016;8,8;%;
1811000;Powiat mielecki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;sierpień;stopa bezrobocia rejestrowanego;2014;11,1;%;
1811000;Powiat mielecki;sierpień;stopa bezrobocia rejestrowanego;2015;10,7;%;
1811000;Powiat mielecki;sierpień;stopa bezrobocia rejestrowanego;2016;8,8;%;
1811000;Powiat mielecki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;wrzesień;stopa bezrobocia rejestrowanego;2014;11,1;%;
1811000;Powiat mielecki;wrzesień;stopa bezrobocia rejestrowanego;2015;10,6;%;
1811000;Powiat mielecki;wrzesień;stopa bezrobocia rejestrowanego;2016;8,4;%;
1811000;Powiat mielecki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;październik;stopa bezrobocia rejestrowanego;2014;11,2;%;
1811000;Powiat mielecki;październik;stopa bezrobocia rejestrowanego;2015;10,6;%;
1811000;Powiat mielecki;październik;stopa bezrobocia rejestrowanego;2016;8;%;
1811000;Powiat mielecki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;listopad;stopa bezrobocia rejestrowanego;2014;11,2;%;
1811000;Powiat mielecki;listopad;stopa bezrobocia rejestrowanego;2015;10,7;%;
1811000;Powiat mielecki;listopad;stopa bezrobocia rejestrowanego;2016;7,7;%;
1811000;Powiat mielecki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1811000;Powiat mielecki;grudzień;stopa bezrobocia rejestrowanego;2014;11,1;%;
1811000;Powiat mielecki;grudzień;stopa bezrobocia rejestrowanego;2015;11;%;
1811000;Powiat mielecki;grudzień;stopa bezrobocia rejestrowanego;2016;7,6;%;
1811000;Powiat mielecki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;styczeń;stopa bezrobocia rejestrowanego;2014;26,4;%;
1812000;Powiat niżański;styczeń;stopa bezrobocia rejestrowanego;2015;23,5;%;
1812000;Powiat niżański;styczeń;stopa bezrobocia rejestrowanego;2016;20,6;%;
1812000;Powiat niżański;styczeń;stopa bezrobocia rejestrowanego;2017;19,7;%;
1812000;Powiat niżański;luty;stopa bezrobocia rejestrowanego;2014;26,3;%;
1812000;Powiat niżański;luty;stopa bezrobocia rejestrowanego;2015;23,5;%;
1812000;Powiat niżański;luty;stopa bezrobocia rejestrowanego;2016;20,6;%;
1812000;Powiat niżański;luty;stopa bezrobocia rejestrowanego;2017;19,5;%;
1812000;Powiat niżański;marzec;stopa bezrobocia rejestrowanego;2014;25,7;%;
1812000;Powiat niżański;marzec;stopa bezrobocia rejestrowanego;2015;23,1;%;
1812000;Powiat niżański;marzec;stopa bezrobocia rejestrowanego;2016;20,1;%;
1812000;Powiat niżański;marzec;stopa bezrobocia rejestrowanego;2017;18,9;%;
1812000;Powiat niżański;kwiecień;stopa bezrobocia rejestrowanego;2014;24,6;%;
1812000;Powiat niżański;kwiecień;stopa bezrobocia rejestrowanego;2015;22,3;%;
1812000;Powiat niżański;kwiecień;stopa bezrobocia rejestrowanego;2016;18,8;%;
1812000;Powiat niżański;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;maj;stopa bezrobocia rejestrowanego;2014;24,1;%;
1812000;Powiat niżański;maj;stopa bezrobocia rejestrowanego;2015;21;%;
1812000;Powiat niżański;maj;stopa bezrobocia rejestrowanego;2016;18,1;%;
1812000;Powiat niżański;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;czerwiec;stopa bezrobocia rejestrowanego;2014;23,4;%;
1812000;Powiat niżański;czerwiec;stopa bezrobocia rejestrowanego;2015;19,9;%;
1812000;Powiat niżański;czerwiec;stopa bezrobocia rejestrowanego;2016;17,5;%;
1812000;Powiat niżański;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;lipiec;stopa bezrobocia rejestrowanego;2014;23,3;%;
1812000;Powiat niżański;lipiec;stopa bezrobocia rejestrowanego;2015;19,8;%;
1812000;Powiat niżański;lipiec;stopa bezrobocia rejestrowanego;2016;17,5;%;
1812000;Powiat niżański;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;sierpień;stopa bezrobocia rejestrowanego;2014;22,9;%;
1812000;Powiat niżański;sierpień;stopa bezrobocia rejestrowanego;2015;19,6;%;
1812000;Powiat niżański;sierpień;stopa bezrobocia rejestrowanego;2016;18,3;%;
1812000;Powiat niżański;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;wrzesień;stopa bezrobocia rejestrowanego;2014;22,8;%;
1812000;Powiat niżański;wrzesień;stopa bezrobocia rejestrowanego;2015;19,1;%;
1812000;Powiat niżański;wrzesień;stopa bezrobocia rejestrowanego;2016;18;%;
1812000;Powiat niżański;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;październik;stopa bezrobocia rejestrowanego;2014;22,4;%;
1812000;Powiat niżański;październik;stopa bezrobocia rejestrowanego;2015;19;%;
1812000;Powiat niżański;październik;stopa bezrobocia rejestrowanego;2016;18,1;%;
1812000;Powiat niżański;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;listopad;stopa bezrobocia rejestrowanego;2014;22,9;%;
1812000;Powiat niżański;listopad;stopa bezrobocia rejestrowanego;2015;19,4;%;
1812000;Powiat niżański;listopad;stopa bezrobocia rejestrowanego;2016;18,7;%;
1812000;Powiat niżański;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1812000;Powiat niżański;grudzień;stopa bezrobocia rejestrowanego;2014;23;%;
1812000;Powiat niżański;grudzień;stopa bezrobocia rejestrowanego;2015;19,8;%;
1812000;Powiat niżański;grudzień;stopa bezrobocia rejestrowanego;2016;19,3;%;
1812000;Powiat niżański;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1813000;Powiat przemyski;styczeń;stopa bezrobocia rejestrowanego;2014;22;%;
1813000;Powiat przemyski;styczeń;stopa bezrobocia rejestrowanego;2015;19,8;%;
1813000;Powiat przemyski;styczeń;stopa bezrobocia rejestrowanego;2016;18,4;%;
1813000;Powiat przemyski;styczeń;stopa bezrobocia rejestrowanego;2017;17,2;%;
1813000;Powiat przemyski;luty;stopa bezrobocia rejestrowanego;2014;22,1;%;
1813000;Powiat przemyski;luty;stopa bezrobocia rejestrowanego;2015;19,8;%;
1813000;Powiat przemyski;luty;stopa bezrobocia rejestrowanego;2016;18,4;%;
1813000;Powiat przemyski;luty;stopa bezrobocia rejestrowanego;2017;17,1;%;
1813000;Powiat przemyski;marzec;stopa bezrobocia rejestrowanego;2014;21,6;%;
1813000;Powiat przemyski;marzec;stopa bezrobocia rejestrowanego;2015;19,4;%;
1813000;Powiat przemyski;marzec;stopa bezrobocia rejestrowanego;2016;17,9;%;
1813000;Powiat przemyski;marzec;stopa bezrobocia rejestrowanego;2017;16,4;%;
1813000;Powiat przemyski;kwiecień;stopa bezrobocia rejestrowanego;2014;20,4;%;
1813000;Powiat przemyski;kwiecień;stopa bezrobocia rejestrowanego;2015;18,5;%;
1813000;Powiat przemyski;kwiecień;stopa bezrobocia rejestrowanego;2016;17;%;
1813000;Powiat przemyski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1813000;Powiat przemyski;maj;stopa bezrobocia rejestrowanego;2014;19,3;%;
1813000;Powiat przemyski;maj;stopa bezrobocia rejestrowanego;2015;17,6;%;
1813000;Powiat przemyski;maj;stopa bezrobocia rejestrowanego;2016;16,4;%;
1813000;Powiat przemyski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1813000;Powiat przemyski;czerwiec;stopa bezrobocia rejestrowanego;2014;19,5;%;
1813000;Powiat przemyski;czerwiec;stopa bezrobocia rejestrowanego;2015;17,2;%;
1813000;Powiat przemyski;czerwiec;stopa bezrobocia rejestrowanego;2016;16,6;%;
1813000;Powiat przemyski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1813000;Powiat przemyski;lipiec;stopa bezrobocia rejestrowanego;2014;18,8;%;
1813000;Powiat przemyski;lipiec;stopa bezrobocia rejestrowanego;2015;16,6;%;
1813000;Powiat przemyski;lipiec;stopa bezrobocia rejestrowanego;2016;15,6;%;
